country,Year,RP,MP,TP,REI,Prediction
China,2017,1.0947405741469667,0.29286567892185916,3.034103560650462,1.4739032712397624,Past
China,2018,1.1009321793451152,0.854412196691422,1.0721655703757738,1.009169982137437,Past
China,2019,1.0976668912790866,0.6332558265780939,0.09435687237159959,0.60842653007626,Past
China,2020,1.0845689149125775,0.06767887234455267,1.9494575637913325,1.0339017836828208,Past
China,2021,1.0761846465856046,6.957766713041216,3.513482132104065,3.8491444972436284,Forecast
China,2022,1.0689380787126144,0.6606257072869224,0.9584152588833977,0.8959930149609782,Forecast
China,2023,1.06390642932515,1.2492756720244635,0.621639646019318,0.9782739157896438,Forecast
China,2024,1.0592395436055568,0.942062256171179,1.0134647763763196,1.0049221920510185,Forecast
China,2025,1.0557652799050539,1.0537182840260213,1.30600151754513,1.138495027158735,Forecast
China,2026,1.0524268877305205,1.0048828100819482,1.0051144291731795,1.0208080423285495,Forecast
China,2027,1.049796545795697,1.0241978174819326,0.8834588441081371,0.9858177357952557,Forecast
China,2028,1.0472363935659836,1.0156660697347633,0.993377459835569,1.0187599743787719,Forecast
China,2029,1.045128252808117,1.0187283996723298,1.0683265417990786,1.0440610647598418,Forecast
China,2030,1.043073632482776,1.0170168408634135,1.0069244515553037,1.0223383083004978,Forecast
Thailand,2012,1.1344039615888453,0.41409095495857723,1.9838628330893278,1.17745258321225,Past
Thailand,2013,0.9187778749047784,0.4578202190012548,1.7033299436442983,1.0266426791834438,Past
Thailand,2014,1.1094889611120065,0.07996340201347854,1.1051799010423704,0.7648774213892852,Past
Thailand,2015,0.9744151334491862,12.704802584713356,0.869357386760285,4.849525034974276,Past
Thailand,2016,1.198049422501919,0.007744956632835917,1.3966885152066277,0.8674942981137942,Past
Thailand,2017,1.2473386820702141,4.627896214194793,1.139128974446726,2.3381212902372446,Past
Thailand,2018,1.297188689900166,20.0,0.9698054226089031,7.422331370836357,Past
Thailand,2019,1.0843652831127986,0.33485293507968483,0.7487442041376589,0.7226541407767142,Past
Thailand,2020,0.8825838371668866,0.0,1.0071686128482238,0.6299174833383702,Past
Thailand,2021,0.9407783235328279,-20.0,0.9190347654817933,-6.046728970328459,Forecast
Thailand,2022,1.0129546702701686,2.2959997450297625,0.8202081595442795,1.3763875249480702,Forecast
Thailand,2023,1.0365318628430853,1.5525213962527804,0.5621649094440689,1.0504060561799782,Forecast
Thailand,2024,1.0425021583690028,1.3565986001239232,0.8129797717905135,1.0706935100944799,Forecast
Thailand,2025,1.0429752763497857,1.262813672101529,0.4429195159376757,0.91623615479633,Forecast
Thailand,2026,1.0418746463106794,1.208121103824164,-0.44090740786621585,0.6030294474228758,Forecast
Thailand,2027,1.0403954374693787,1.172268139561204,5.71609167173698,2.642918416255854,Forecast
Thailand,2028,1.0388890705192504,1.1469528684547132,1.3584176890699873,1.1814198760146501,Forecast
Thailand,2029,1.0374522523785383,1.1281245909266298,1.4777256644241228,1.2144341692430969,Forecast
Thailand,2030,1.0361059983056742,1.113573086344402,1.3135960489052063,1.1544250445184276,Forecast
Nepal,2012,1.0144505738582155,0.224609970750918,0.1618808476133364,0.4669804640741566,Past
Nepal,2013,0.9943017110251536,10.897854582980775,1.008145571853158,4.300100621953029,Past
Nepal,2014,1.0830942455317347,1.2066735363930594,6.555526847554351,2.9484315431597152,Past
Nepal,2015,0.9126981712438701,0.0477448085346569,1.0852137869783605,0.6818855889189624,Past
Nepal,2016,1.2260866011343186,1.5748372247919074,1.0249619396552185,1.275295255193815,Past
Nepal,2017,1.115838979707097,0.3663911719562268,1.1718337406027988,0.8846879640887074,Past
Nepal,2018,1.0572031658467869,1.4022555073068135,0.07842348270435921,0.8459607186193198,Past
Nepal,2019,1.2545087666315096,20.0,15.817726836612039,12.35741186774785,Past
Nepal,2020,1.0111819470955357,0.00012234286550750145,1.1058670874541887,0.705723792471744,Past
Nepal,2021,1.1099434746170342,-20.0,1.0500298931504564,-5.946675544077504,Forecast
Nepal,2022,1.1221831786079048,0.09265275833826898,1.0616006133430116,0.7588121834297284,Forecast
Nepal,2023,0.9998807497190653,4.1119475683134,1.053811841099395,2.055213386377287,Forecast
Nepal,2024,1.1402748182250069,-0.5667559266881206,1.0523461507997969,0.5419550141122277,Forecast
Nepal,2025,1.0324818213503477,1.3186683536349397,1.049351707099598,1.1335006273616284,Forecast
Nepal,2026,1.0467182688532235,-5.528667955192475,1.0471500113131273,-1.1449332250087079,Forecast
Nepal,2027,1.1032734905573562,0.6676987882219889,1.0449904471672022,0.9386542419821824,Forecast
Nepal,2028,1.0024681088639946,0.2735914337652177,1.0430646640774706,0.773041402235561,Forecast
Nepal,2029,1.0859527913625713,2.5313355177499837,1.041283221620017,1.5528571769108572,Forecast
Nepal,2030,1.0457588444407315,0.2501569127973937,1.0396475479028797,0.7785211017136683,Forecast
Maldives,2012,0.9999997613365724,2.9997000299970003,1.6785704294223636,1.8927567402519785,Past
Maldives,2013,0.9999997613365724,0.0,1.152481860822035,0.7174938740528692,Past
Maldives,2014,0.9999997613365724,20.0,1.7046148601185045,7.568204873818359,Past
Maldives,2015,0.9999997613365724,0.14580887189929864,1.00180487332042,0.715871168852097,Past
Maldives,2016,0.9999997613365724,0.0016103056988236674,1.484684417173979,0.8287648280697916,Past
Maldives,2017,0.9999997613365724,1.999800019997933,1.3276697417876526,1.4424898410407192,Past
Maldives,2018,0.9999997613365724,20.0,0.9999999085923302,7.3333332233096336,Past
Maldives,2019,0.9999997613365724,0.7065025120382228,1.3537475910651198,1.0200832881466384,Past
Maldives,2020,0.9999997613365724,2.2093985043787926e-16,1.1350438126236453,0.7116811913200727,Past
Maldives,2021,0.9999997613365724,20.0,1.0797121670611338,7.359903976132569,Forecast
Maldives,2022,0.9999997613365724,0.7988440964535996,1.2305365015487406,1.0097934531129709,Forecast
Maldives,2023,0.9999997613365724,1.206141571558955,1.0670786544737374,1.0910733291230883,Forecast
Maldives,2024,0.9999997613365724,1.0552716357256895,1.1165827650502649,1.0572847207041756,Forecast
Maldives,2025,0.9999997613365724,1.0857514242952087,1.1452743216864019,1.0770085024393943,Forecast
Maldives,2026,0.9999997613365724,1.0696168067558458,1.0561468884212968,1.0419211521712384,Forecast
Maldives,2027,0.9999997613365724,1.0677514735925882,1.119839511333291,1.0625302487541506,Forecast
Maldives,2028,0.9999997613365724,1.0626920526730406,1.0935625040588695,1.0520847726894942,Forecast
Maldives,2029,0.9999997613365724,1.0592115145732164,1.062375164949209,1.040528813619666,Forecast
Maldives,2030,0.9999997613365724,1.0558388107972074,1.1051748414705131,1.0536711378680976,Forecast
Israel,2012,1.6923011834569868,0.0,1.2150045690072986,0.9691019174880952,Past
Israel,2013,1.3181788223208584,0.0,0.24811746894534087,0.5220987637553998,Past
Israel,2014,1.6551695600524827,20.0,1.5590288079054808,7.738066122652654,Past
Israel,2015,1.3020819769979406,0.2302635225655152,7.913276154241035,3.1485405512681637,Past
Israel,2016,1.3519989184008654,-1.7119449017714444e-16,1.149444654863477,0.8338145244214473,Past
Israel,2017,1.059170970904751,-2.8421710238197598e-08,1.1102181880234367,0.7231297101688258,Past
Israel,2018,1.0335189756877232,-2.8421710238197598e-08,0.08241848263398088,0.3719791432999979,Past
Israel,2019,1.5675667202342052,-2.8421710238197598e-08,5.0229212370141365,2.196829309608877,Past
Israel,2020,1.3310340237813711,-2.8421710238197598e-08,1.2212754040155633,0.8507697997917414,Past
Israel,2021,1.208078752735369,-6.651110777088295,1.0517300251785235,-1.4637673330581344,Forecast
Israel,2022,1.1593489693697465,2.04333631314939,1.0602822028287076,1.4209891617826147,Forecast
Israel,2023,1.133184915861682,1.6029273564155078,1.055911361587379,1.264007877954856,Forecast
Israel,2024,1.1160897767515,1.3921054394747494,1.0530313649001672,1.1870755270421387,Forecast
Israel,2025,1.1035195648183356,1.2965106206789412,1.0503537732432378,1.150127986246838,Forecast
Israel,2026,1.0936365366364003,1.237035528781638,1.0479404141635793,1.1262041598605392,Forecast
Israel,2027,1.0855591347117934,1.197736485845827,1.0457472200561833,1.1096809468712678,Forecast
Israel,2028,1.0787944332969295,1.1695454428214467,1.0437459681541752,1.0973619480908505,Forecast
Israel,2029,1.0730317685779296,1.148406035896537,1.0419124662869703,1.0877834235871455,Forecast
Israel,2030,1.068058434363279,1.1319498085799429,1.0402264754725863,1.0800782394719362,Forecast
Austria,2012,1.2547054203200827,0.19587842460078647,0.2637600387006233,0.5714479612071642,Past
Austria,2013,0.9838300996721197,3.34348179918324,5.317854135507907,3.2150553447877557,Past
Austria,2014,0.9940593862562499,1.4255528550942136,0.7150825064434706,1.0448982492646446,Past
Austria,2015,0.9480079492428696,0.7277480436832612,1.6418062333451415,1.1058540754237576,Past
Austria,2016,1.0733347116340677,0.23092042757584236,0.8421074284639749,0.7154541892246282,Past
Austria,2017,0.9994126664171366,2.9703551075674337,0.7419703214480053,1.570579365144192,Past
Austria,2018,0.9806072285875177,0.18176877380549009,1.0752452754714692,0.745873759288159,Past
Austria,2019,1.0914901899422655,-9.656737108543445e-16,1.6738548708182874,0.921781686920184,Past
Austria,2020,1.0142752376596773,20.0,0.36948698247341877,7.127920740044366,Past
Austria,2021,1.0286256707792323,0.48994221710775293,2.281680806713218,1.2667495648667344,Forecast
Austria,2022,1.024078077303893,0.9958003965731479,0.616414290056045,0.8787642546443619,Forecast
Austria,2023,1.024483152205417,0.6455012910647956,1.4846757610888732,1.0515534014530286,Forecast
Austria,2024,1.0236466896806142,0.6333699815926118,0.7882684189318071,0.8150950300683443,Forecast
Austria,2025,1.0231655503703838,0.32418165822673384,1.2242143634363956,0.8571871906778377,Forecast
Austria,2026,1.0226241841679207,-0.9840699192083808,0.8925742798104893,0.31037618159000974,Forecast
Austria,2027,1.0221280292159434,3.0505858253529574,1.1146322480409607,1.7291153675366207,Forecast
Austria,2028,1.0216478446840314,1.6684008348083166,0.9506684293453459,1.2135723696125644,Forecast
Austria,2029,1.0211894395965708,1.4013885261410175,1.063651414460045,1.1620764600658777,Forecast
Austria,2030,1.0207496869453685,1.2862384080343543,0.9814319639303756,1.0961400196366995,Forecast
Belgium,2012,1.2647411233765196,20.0,1.4493294018241043,7.571356841733542,Past
Belgium,2013,1.1141768682990612,0.0,0.20025528007015106,0.4381440494564041,Past
Belgium,2014,1.0426984592059387,0.0,2.6523752587866,1.2316912393308461,Past
Belgium,2015,1.183456086531033,20.0,2.3891110476338646,7.857522378054966,Past
Belgium,2016,0.9861591013038685,4.683822514323201,1.0588341608947578,2.2429385921739424,Past
Belgium,2017,1.1087718520160106,0.0,0.3503410195185886,0.4863709571781997,Past
Belgium,2018,1.0867087919804563,20.0,0.9343303813352836,7.340346391105246,Past
Belgium,2019,1.1339545058850022,0.0,3.333038587342748,1.4889976977425834,Past
Belgium,2020,1.2049306006712583,0.0,1.5220322839698743,0.9089876282137109,Past
Belgium,2021,1.1291101158186418,-20.0,0.747694785711655,-6.0410650328232345,Forecast
Belgium,2022,1.1311582443321864,1.5330693376158289,0.7104775473969572,1.1249017097816576,Forecast
Belgium,2023,1.1090639578760568,1.4899280763821852,1.4419492442324506,1.3469804261635643,Forecast
Belgium,2024,1.101215808846094,1.2842579269016057,1.3229143496892806,1.2361293618123266,Forecast
Belgium,2025,1.0907022102579786,1.2375445338851268,0.9099754562156241,1.0794074001195766,Forecast
Belgium,2026,1.0836737364705606,1.1858343188356015,0.8586210110229139,1.0427096887763587,Forecast
Belgium,2027,1.076993139666591,1.1591192904794831,1.152909401834677,1.129673943993584,Forecast
Belgium,2028,1.0715835810404766,1.1363062440039353,1.1890495412988995,1.1323131221144374,Forecast
Belgium,2029,1.066760769646576,1.120354057957943,0.9887717713603974,1.0586288663216388,Forecast
Belgium,2030,1.0626004672901246,1.1072589372002144,0.9374321266823447,1.0357638437242278,Forecast
Estonia,2012,1.2457616561341898,0.0,2.5631823312242608,1.2696479957861502,Past
Estonia,2013,0.8367341246706635,0.0,0.6649598969936112,0.5005646738880917,Past
Estonia,2014,1.13008038204847,0.0,1.6059284442728161,0.9120029421070953,Past
Estonia,2015,1.1223013508623376,20.0,0.43811261416787756,7.1868046550100715,Past
Estonia,2016,1.019230115878131,0.0,1.1089588324021364,0.7093963160934225,Past
Estonia,2017,1.1698105850247893,0.0,2.2930130904235235,1.154274558482771,Past
Estonia,2018,1.0698918979075818,0.0,0.6275947426631218,0.5658288801902346,Past
Estonia,2019,1.0753763440319881,20.0,1.351843418747251,7.475739920926412,Past
Estonia,2020,1.387849818761767,0.0,1.003815934896036,0.7972219178859343,Past
Estonia,2021,1.0694158027201741,-20.0,1.073759937007684,-5.9522747534240485,Forecast
Estonia,2022,1.1627377663575866,1.237828812957366,1.0293433518281723,1.1433033103810417,Forecast
Estonia,2023,1.0980547686783309,0.4443269738653575,1.0515951187757335,0.8646589537731405,Forecast
Estonia,2024,1.1083071411388201,2.1027804734777784,1.035803428057704,1.415630347558101,Forecast
Estonia,2025,1.0891805128729868,1.7625809840924083,1.0422976980253111,1.2980197316635687,Forecast
Estonia,2026,1.085784970113697,1.192980394312876,1.0361009751586372,1.1049554465284035,Forecast
Estonia,2027,1.0772153297705689,0.8010502745029692,1.0374547091625954,0.9719067711453778,Forecast
Estonia,2028,1.072509051741829,1.2105285616499568,1.0345821377433024,1.1058732503783626,Forecast
Estonia,2029,1.0672221362078573,1.3210107424226663,1.0343137353764045,1.1408488713356426,Forecast
Estonia,2030,1.063167524807006,1.1556118550701253,1.0326571043294561,1.0838121614021958,Forecast
Finland,2012,1.1811413903580896,0.11594303981611728,0.9697084435877114,0.7555976245873061,Past
Finland,2013,0.8974089321635528,4.174593366972103,1.0257711829313214,2.0325911606889924,Past
Finland,2014,1.0253608651829549,0.29002018618372966,0.9840121810079915,0.7664644107915587,Past
Finland,2015,1.1617198949117238,7.397811665946712,1.1930367502527974,3.2508561037037444,Past
Finland,2016,0.9960694072692627,1.4275055358774917,0.638456549831638,1.0206771643261308,Past
Finland,2017,1.0351857601056969,1.3383109335863309e-16,1.9370238694928839,0.9907365431995269,Past
Finland,2018,1.0209656600709764,20.0,0.9925970108819353,7.337854223650972,Past
Finland,2019,0.9919103611726708,0.06357472366987724,1.057382061345939,0.7042890487294957,Past
Finland,2020,1.1270388605069366,7.093457553960553,0.45294778910155536,2.891148067856349,Past
Finland,2021,1.0718595923827705,0.35933836975053307,0.7150804661928443,0.7154261427753825,Forecast
Finland,2022,1.0226665327095845,2.2630030385769637,-0.6262004152746198,0.8864897186706427,Forecast
Finland,2023,1.0467132552282676,0.57580081642103,1.7316729146759335,1.118062328775077,Forecast
Finland,2024,1.0313596092553556,1.5083580357249546,2.44726446241844,1.6623273691329168,Forecast
Finland,2025,1.0376847526853596,0.7345964827900365,1.193022445761299,0.9884345604122317,Forecast
Finland,2026,1.0323478038254004,1.2372254157710456,1.4794549610560777,1.249676060217508,Forecast
Finland,2027,1.0335089854744555,0.8386821427707911,1.1198055681257002,0.997332232123649,Forecast
Finland,2028,1.0312320446369776,1.1148850943229203,1.2805288381100841,1.142215325689994,Forecast
Finland,2029,1.030939272863796,0.9019270277542266,1.090142860207326,1.0076697202751161,Forecast
Finland,2030,1.0296523416130339,1.054005335907482,1.195204012651945,1.0929538967241534,Forecast
France,2012,1.2912753515408157,0.0,0.9597056211995438,0.7503269909134532,Past
France,2013,1.1662169951176893,20.0,1.2788459821935456,7.481687659103745,Past
France,2014,0.9457855467130805,0.401309804786793,0.6790055112796417,0.6753669542598385,Past
France,2015,0.976709550391263,1.9489155382212304,1.1015337839707435,1.3423862908610789,Past
France,2016,1.0779616607364801,0.9031686659691747,1.1039539026560699,1.0283614097872416,Past
France,2017,0.9356565562054893,2.7493611150193917,1.2542314313044467,1.6464163675097758,Past
France,2018,1.2266004401748847,0.6084158946511395,0.8443994026457647,0.893138579157263,Past
France,2019,0.9963914716036659,0.9678229242792751,1.312813457697419,1.09234261786012,Past
France,2020,1.1066160135445986,0.8561831564864013,1.2464060151787981,1.0697350617365993,Past
France,2021,1.0408354429544135,0.8320254557773585,1.040318393477657,0.9710597640698096,Forecast
France,2022,1.049571659526743,0.7981125672736643,1.0992599511491776,0.982314725983195,Forecast
France,2023,1.04532091732314,0.7470444177960861,1.0682829826163551,0.9535494392451938,Forecast
France,2024,1.043710087811976,0.6613914140436653,1.0721603986683648,0.9257539668413354,Forecast
France,2025,1.0418137605360116,0.4880360142393011,1.0642291482028157,0.8646929743260428,Forecast
France,2026,1.0401477800907046,-0.04902910083484915,1.0615082365734068,0.6842089719430874,Forecast
France,2027,1.0385958690574426,20.0,1.0575088197941083,7.365368229617183,Forecast
France,2028,1.0371620108525648,1.955349285032322,1.0545460707147387,1.3490191221998753,Forecast
France,2029,1.0358303984601203,1.4885824217272674,1.0516622405225793,1.1920250202366558,Forecast
France,2030,1.0345910042213204,1.3282199332468108,1.0491481167584542,1.1373196847421951,Forecast
Iceland,2012,1.0261126987470206,0.0,0.9975049034925442,0.6745392007465215,Past
Iceland,2013,1.0404857697810428,0.0,1.0429789506013518,0.6944882401274649,Past
Iceland,2014,0.9894385219878532,0.0,1.000460043666302,0.6632995218847184,Past
Iceland,2015,1.0421347729137767,20.0,1.0016584119188365,7.347931061610871,Past
Iceland,2016,0.9795147719938129,6.852095785602536,1.0003725245902706,2.943994360728873,Past
Iceland,2017,1.0368739110140939,0.0,0.7829401959793794,0.6066047023311577,Past
Iceland,2018,1.0313162934545492,0.0,0.5101971200592865,0.5138378045046119,Past
Iceland,2019,0.9840452401417787,0.0,0.9222757910634337,0.6354403437350707,Past
Iceland,2020,0.982217521850548,20.0,0.9999999989789876,7.327405840276512,Past
Iceland,2021,1.0108572554423083,0.6435267199704313,0.9196942288004509,0.8580260680710635,Forecast
Iceland,2022,1.0017220964937437,1.0454983348875162,0.8725033391990185,0.9732412568600927,Forecast
Iceland,2023,1.004553083522725,0.8804698590622294,0.8326829876517619,0.905901976745572,Forecast
Iceland,2024,1.0036444291163031,0.9169050937547757,0.7873533302047373,0.9026342843586054,Forecast
Iceland,2025,1.0039097075403223,0.8930413116717862,0.7230789745415626,0.8733433312512237,Forecast
Iceland,2026,1.003807153305751,0.8854321266767223,0.6126704115333462,0.8339698971719399,Forecast
Iceland,2027,1.003820098153069,0.8689374767796743,0.36453041095378913,0.7457626619621774,Forecast
Iceland,2028,1.0037969731467309,0.8497159204099084,-0.7473838351417539,0.3687096861382951,Forecast
Iceland,2029,1.0037853033059887,0.8229531291782681,3.3405424175073763,1.7224269499972111,Forecast
Iceland,2030,1.003770184183072,0.7849272037836726,1.7009975422075054,1.1632316433914165,Forecast
Ireland,2012,0.9668506506720718,20.0,1.0706122399527578,7.34582096354161,Past
Ireland,2013,1.0723807481179526,0.5595526924804689,1.1566512757521417,0.929528238783521,Past
Ireland,2014,1.1349909174083628,0.0,1.117098064172517,0.7506963271936266,Past
Ireland,2015,1.2300467558612276,0.0,1.065106212881442,0.7650509895808898,Past
Ireland,2016,0.9567428808215164,0.0,0.22102516003277678,0.39258934695143105,Past
Ireland,2017,1.1808509068017412,0.0,6.042297056238823,2.407715987680188,Past
Ireland,2018,1.1486485192963378,20.0,0.20565837455618688,7.118102297950841,Past
Ireland,2019,1.1568626316801345,0.0,6.003361425560972,2.386741352413702,Past
Ireland,2020,1.140677869434079,0.0,1.024839517268438,0.7218391289008389,Past
Ireland,2021,1.113317623184763,-20.0,1.3179315960591915,-5.856250260252015,Forecast
Ireland,2022,1.1044207154391,1.7740607029204292,1.062759209295583,1.3137468758850375,Forecast
Ireland,2023,1.0938477192756324,1.4650965637282187,1.1935532189336144,1.2508325006458219,Forecast
Ireland,2024,1.0859836941022527,1.313013611794983,1.0719132010166599,1.1569701689712986,Forecast
Ireland,2025,1.0791251595767686,1.239156887066364,1.1345222685206413,1.1509347717212581,Forecast
Ireland,2026,1.0733372056774162,1.1928604629894337,1.0709679881986138,1.112388552288488,Forecast
Ireland,2027,1.0683225751382883,1.1617053580768166,1.1018646363171058,1.1106308565107368,Forecast
Ireland,2028,1.0639541632131826,1.1391914087249366,1.0665718371640684,1.0899058030340625,Forecast
Ireland,2029,1.0601095985998057,1.1221854121607402,1.0818469261912527,1.0880473123172663,Forecast
Ireland,2030,1.0567013825972316,1.1088814596190235,1.061270442433347,1.0756177615498672,Forecast
Italy,2012,1.1116200444597393,0.0,0.9658658511793767,0.692495298546372,Past
Italy,2013,1.21448708290515,0.0,1.20027861522183,0.80492189937566,Past
Italy,2014,1.0774999903794644,20.0,0.6714619404711716,7.249653976950213,Past
Italy,2015,0.9023036053836294,0.12964703080505358,0.9175882701571144,0.6498463021152658,Past
Italy,2016,0.9919184407023746,4.44371450863614,1.7433495999045487,2.392994183081021,Past
Italy,2017,0.9618553748555192,2.829603940926633,0.7510314561018683,1.5141635906280069,Past
Italy,2018,1.1012609384804992,0.7074071392668387,0.5838549938871721,0.7975076905448367,Past
Italy,2019,1.0124114936420636,0.783937254503483,1.0947673992979847,0.9637053824811771,Past
Italy,2020,1.0092376671912489,0.3254401340692518,1.214967900296432,0.8498819005189775,Past
Italy,2021,1.0255718012203465,1.3285042833718397,0.7632236948687865,1.039099926486991,Forecast
Italy,2022,1.030102713334289,0.9289117320229604,0.8053046967315061,0.9214397140295851,Forecast
Italy,2023,1.0308428912065757,0.9838372316493214,1.1630340936532655,1.0592380721697208,Forecast
Italy,2024,1.0304273895118816,0.9727645458806673,0.9207853396648892,0.9746590916858127,Forecast
Italy,2025,1.0296878512449394,0.9739588141790301,0.7478169339614186,0.9171545331284627,Forecast
Italy,2026,1.028881730530057,0.9729086631657123,0.9669169734302708,0.9895691223753468,Forecast
Italy,2027,1.0280866293282733,0.9722183511164476,1.0009630994567016,1.000422693300474,Forecast
Italy,2028,1.027324232144964,0.971412869649839,0.7723634766256997,0.9237001928068342,Forecast
Italy,2029,1.0265990195590318,0.9705737007804985,0.7889528750796081,0.9287085318063794,Forecast
Italy,2030,1.0259103282744173,0.969681159112954,0.9479815618646005,0.981191016417324,Forecast
Latvia,2012,1.334415151163912,0.0,1.0360535925480794,0.7901562479039971,Past
Latvia,2013,0.858880569615433,0.0,1.0349811891400298,0.6312872529184875,Past
Latvia,2014,0.7932009084416689,0.0,1.0097744654089689,0.600991791283546,Past
Latvia,2015,0.9928567882654327,0.0,0.9719559929738367,0.6549375937464231,Past
Latvia,2016,1.2517981108639888,0.0,1.0287837221920628,0.7601939443520171,Past
Latvia,2017,1.5689650663893486,0.0,0.9799471251097159,0.8496373971663549,Past
Latvia,2018,0.639194022125637,0.0,1.0212725649219225,0.5534888623491865,Past
Latvia,2019,0.9140398527106438,0.0,0.9956834769388191,0.6365744432164876,Past
Latvia,2020,1.1410654730202279,0.0,1.0022014862846231,0.7144223197682837,Past
Latvia,2021,1.0006296709140152,0.0,1.0008466925905988,0.6671587878348714,Forecast
Latvia,2022,1.014225257706836,0.0,1.0015317761021838,0.6719190112696732,Forecast
Latvia,2023,1.012542984571396,0.0,1.0011812745858903,0.6712414197190956,Forecast
Latvia,2024,1.012549577941998,0.0,1.0013566918434427,0.6713020899284802,Forecast
Latvia,2025,1.0123763409164734,0.0,1.0012650766912785,0.6712138058692506,Forecast
Latvia,2026,1.0122269696434965,0.0,1.001309067380553,0.6711786790080164,Forecast
Latvia,2027,1.012079062337616,0.0,1.001284206684152,0.6711210896739227,Forecast
Latvia,2028,1.0119349199855814,0.0,1.0012943146708033,0.6710764115521283,Forecast
Latvia,2029,1.0117941521670006,0.0,1.0012866724998875,0.6710269415556294,Forecast
Latvia,2030,1.0116566689857784,0.0,1.0012880501571373,0.6709815730476386,Forecast
Norway,2012,1.1780147565380248,1.3724266079663525,1.0180408528065854,1.1894940724369876,Past
Norway,2013,0.9082172638703533,0.2667182799442646,1.041518583576075,0.7388180424635643,Past
Norway,2014,1.0576598600087421,4.3586719093129185,1.0078120849514929,2.1413812847577174,Past
